"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Japan","1994","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","1995","4491000","2"
"Japan","1994","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","1995","939000",""
"Japan","1994","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","1995","881000",""
"Japan","1994","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","1995","818000",""
"Japan","1994","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","1995","836000",""
"Japan","1994","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","1995","660000",""
"Japan","1994","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","1995","3147000","2"
"Japan","1994","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","1995","662000",""
"Japan","1994","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","1995","635000",""
"Japan","1994","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","1995","619000",""
"Japan","1994","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","1995","571000",""
"Japan","1994","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","1995","547000",""
"Japan","1994","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","1995","2245000","2"
"Japan","1994","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","1995","496000",""
"Japan","1994","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","1995","455000",""
"Japan","1994","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","1995","394000",""
"Japan","1994","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","1995","353000",""
"Japan","1994","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","1995","302000",""
"Japan","1994","Total","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","1995","1056000","2"
"Japan","1994","Total","Both Sexes","86","Estimate - de jure","Final figure, complete","1995","250000",""
"Japan","1994","Total","Both Sexes","87","Estimate - de jure","Final figure, complete","1995","214000",""
"Japan","1994","Total","Both Sexes","88","Estimate - de jure","Final figure, complete","1995","154000",""
"Japan","1994","Total","Both Sexes","89","Estimate - de jure","Final figure, complete","1995","136000",""
"Japan","1994","Total","Both Sexes","90 +","Estimate - de jure","Final figure, complete","1995","419000",""
"Japan","1994","Total","Both Sexes","Unknown","Estimate - de jure","Final figure, complete","1995","0",""
"Japan","1994","Total","Male","Total","Estimate - de jure","Final figure, complete","1995","61328000",""
"Japan","1994","Total","Male","0","Estimate - de jure","Final figure, complete","1995","627000",""
"Japan","1994","Total","Male","1","Estimate - de jure","Final figure, complete","1995","613000",""
"Japan","1994","Total","Male","1 - 4","Estimate - de jure","Final figure, complete","1995","2479000","2"
"Japan","1994","Total","Male","2","Estimate - de jure","Final figure, complete","1995","626000",""
"Japan","1994","Total","Male","3","Estimate - de jure","Final figure, complete","1995","621000",""
"Japan","1994","Total","Male","4","Estimate - de jure","Final figure, complete","1995","619000",""
"Japan","1994","Total","Male","5","Estimate - de jure","Final figure, complete","1995","645000",""
"Japan","1994","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","1995","3446000","2"
"Japan","1994","Total","Male","6","Estimate - de jure","Final figure, complete","1995","668000",""
"Japan","1994","Total","Male","7","Estimate - de jure","Final figure, complete","1995","689000",""
"Japan","1994","Total","Male","8","Estimate - de jure","Final figure, complete","1995","706000",""
"Japan","1994","Total","Male","9","Estimate - de jure","Final figure, complete","1995","738000",""
"Japan","1994","Total","Male","10","Estimate - de jure","Final figure, complete","1995","764000",""
"Japan","1994","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","1995","3917000","2"
"Japan","1994","Total","Male","11","Estimate - de jure","Final figure, complete","1995","773000",""
"Japan","1994","Total","Male","12","Estimate - de jure","Final figure, complete","1995","775000",""
"Japan","1994","Total","Male","13","Estimate - de jure","Final figure, complete","1995","785000",""
"Japan","1994","Total","Male","14","Estimate - de jure","Final figure, complete","1995","820000",""
"Japan","1994","Total","Male","15","Estimate - de jure","Final figure, complete","1995","843000",""
"Japan","1994","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","1995","4550000","2"
"Japan","1994","Total","Male","16","Estimate - de jure","Final figure, complete","1995","876000",""
"Japan","1994","Total","Male","17","Estimate - de jure","Final figure, complete","1995","899000",""
"Japan","1994","Total","Male","18","Estimate - de jure","Final figure, complete","1995","946000",""
"Japan","1994","Total","Male","19","Estimate - de jure","Final figure, complete","1995","986000",""
"Japan","1994","Total","Male","20","Estimate - de jure","Final figure, complete","1995","1042000",""
"Japan","1994","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","1995","5111000","2"
"Japan","1994","Total","Male","21","Estimate - de jure","Final figure, complete","1995","1054000",""
"Japan","1994","Total","Male","22","Estimate - de jure","Final figure, complete","1995","1033000",""
"Japan","1994","Total","Male","23","Estimate - de jure","Final figure, complete","1995","1006000",""
"Japan","1994","Total","Male","24","Estimate - de jure","Final figure, complete","1995","976000",""
"Japan","1994","Total","Male","25","Estimate - de jure","Final figure, complete","1995","949000",""
"Japan","1994","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","1995","4399000","2"
"Japan","1994","Total","Male","26","Estimate - de jure","Final figure, complete","1995","924000",""
"Japan","1994","Total","Male","27","Estimate - de jure","Final figure, complete","1995","921000",""
"Japan","1994","Total","Male","28","Estimate - de jure","Final figure, complete","1995","717000",""
"Japan","1994","Total","Male","29","Estimate - de jure","Final figure, complete","1995","888000",""
"Japan","1994","Total","Male","30","Estimate - de jure","Final figure, complete","1995","832000",""
"Japan","1994","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","1995","3992000","2"
"Japan","1994","Total","Male","31","Estimate - de jure","Final figure, complete","1995","812000",""
"Japan","1994","Total","Male","32","Estimate - de jure","Final figure, complete","1995","787000",""
"Japan","1994","Total","Male","33","Estimate - de jure","Final figure, complete","1995","777000",""
"Japan","1994","Total","Male","34","Estimate - de jure","Final figure, complete","1995","784000",""
"Japan","1994","Total","Male","35","Estimate - de jure","Final figure, complete","1995","801000",""
"Japan","1994","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","1995","3983000","2"
"Japan","1994","Total","Male","36","Estimate - de jure","Final figure, complete","1995","781000",""
"Japan","1994","Total","Male","37","Estimate - de jure","Final figure, complete","1995","761000",""
"Japan","1994","Total","Male","38","Estimate - de jure","Final figure, complete","1995","803000",""
"Japan","1994","Total","Male","39","Estimate - de jure","Final figure, complete","1995","837000",""
"Japan","1994","Total","Male","40","Estimate - de jure","Final figure, complete","1995","837000",""
"Japan","1994","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","1995","4762000","2"
"Japan","1994","Total","Male","41","Estimate - de jure","Final figure, complete","1995","891000",""
"Japan","1994","Total","Male","42","Estimate - de jure","Final figure, complete","1995","944000",""
"Japan","1994","Total","Male","43","Estimate - de jure","Final figure, complete","1995","1006000",""
"Japan","1994","Total","Male","44","Estimate - de jure","Final figure, complete","1995","1084000",""
"Japan","1994","Total","Male","45","Estimate - de jure","Final figure, complete","1995","1195000",""
"Japan","1994","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","1995","4994000","2"
"Japan","1994","Total","Male","46","Estimate - de jure","Final figure, complete","1995","1190000",""
"Japan","1994","Total","Male","47","Estimate - de jure","Final figure, complete","1995","1137000",""
"Japan","1994","Total","Male","48","Estimate - de jure","Final figure, complete","1995","711000",""
"Japan","1994","Total","Male","49","Estimate - de jure","Final figure, complete","1995","761000",""
"Japan","1994","Total","Male","50","Estimate - de jure","Final figure, complete","1995","927000",""
"Japan","1994","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","1995","4486000","2"
"Japan","1994","Total","Male","51","Estimate - de jure","Final figure, complete","1995","899000",""
"Japan","1994","Total","Male","52","Estimate - de jure","Final figure, complete","1995","930000",""
"Japan","1994","Total","Male","53","Estimate - de jure","Final figure, complete","1995","905000",""
"Japan","1994","Total","Male","54","Estimate - de jure","Final figure, complete","1995","825000",""
"Japan","1994","Total","Male","55","Estimate - de jure","Final figure, complete","1995","719000",""
"Japan","1994","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","1995","3850000","2"
"Japan","1994","Total","Male","56","Estimate - de jure","Final figure, complete","1995","770000",""
"Japan","1994","Total","Male","57","Estimate - de jure","Final figure, complete","1995","795000",""
"Japan","1994","Total","Male","58","Estimate - de jure","Final figure, complete","1995","800000",""
"Japan","1994","Total","Male","59","Estimate - de jure","Final figure, complete","1995","766000",""
"Japan","1994","Total","Male","60","Estimate - de jure","Final figure, complete","1995","729000",""
"Japan","1994","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","1995","3529000","2"
"Japan","1994","Total","Male","61","Estimate - de jure","Final figure, complete","1995","732000",""
"Japan","1994","Total","Male","62","Estimate - de jure","Final figure, complete","1995","719000",""
"Japan","1994","Total","Male","63","Estimate - de jure","Final figure, complete","1995","693000",""
"Japan","1994","Total","Male","64","Estimate - de jure","Final figure, complete","1995","656000",""
"Japan","1994","Total","Male","65","Estimate - de jure","Final figure, complete","1995","637000",""
"Japan","1994","Total","Male","65 - 69","Estimate - de jure","Final figure, complete","1995","2901000","2"
"Japan","1994","Total","Male","66","Estimate - de jure","Final figure, complete","1995","613000",""
"Japan","1994","Total","Male","67","Estimate - de jure","Final figure, complete","1995","586000",""
"Japan","1994","Total","Male","68","Estimate - de jure","Final figure, complete","1995","556000",""
"Japan","1994","Total","Male","69","Estimate - de jure","Final figure, complete","1995","509000",""
"Japan","1994","Total","Male","70","Estimate - de jure","Final figure, complete","1995","442000",""
"Japan","1994","Total","Male","70 - 74","Estimate - de jure","Final figure, complete","1995","1818000","2"
"Japan","1994","Total","Male","71","Estimate - de jure","Final figure, complete","1995","382000",""
"Japan","1994","Total","Male","72","Estimate - de jure","Final figure, complete","1995","349000",""
"Japan","1994","Total","Male","73","Estimate - de jure","Final figure, complete","1995","319000",""
"Japan","1994","Total","Male","74","Estimate - de jure","Final figure, complete","1995","326000",""
"Japan","1994","Total","Male","75","Estimate - de jure","Final figure, complete","1995","260000",""
"Japan","1994","Total","Male","75 - 79","Estimate - de jure","Final figure, complete","1995","1223000","2"
"Japan","1994","Total","Male","76","Estimate - de jure","Final figure, complete","1995","259000",""
"Japan","1994","Total","Male","77","Estimate - de jure","Final figure, complete","1995","247000",""
"Japan","1994","Total","Male","78","Estimate - de jure","Final figure, complete","1995","238000",""
"Japan","1994","Total","Male","79","Estimate - de jure","Final figure, complete","1995","219000",""
"Japan","1994","Total","Male","80","Estimate - de jure","Final figure, complete","1995","206000",""
"Japan","1994","Total","Male","80 - 84","Estimate - de jure","Final figure, complete","1995","810000","2"
"Japan","1994","Total","Male","81","Estimate - de jure","Final figure, complete","1995","182000",""
"Japan","1994","Total","Male","82","Estimate - de jure","Final figure, complete","1995","163000",""
"Japan","1994","Total","Male","83","Estimate - de jure","Final figure, complete","1995","138000",""
"Japan","1994","Total","Male","84","Estimate - de jure","Final figure, complete","1995","121000",""
"Japan","1994","Total","Male","85","Estimate - de jure","Final figure, complete","1995","101000",""
"Japan","1994","Total","Male","85 - 89","Estimate - de jure","Final figure, complete","1995","339000","2"
"Japan","1994","Total","Male","86","Estimate - de jure","Final figure, complete","1995","82000",""
"Japan","1994","Total","Male","87","Estimate - de jure","Final figure, complete","1995","68000",""
"Japan","1994","Total","Male","88","Estimate - de jure","Final figure, complete","1995","48000",""
"Japan","1994","Total","Male","89","Estimate - de jure","Final figure, complete","1995","40000",""
"Japan","1994","Total","Male","90 +","Estimate - de jure","Final figure, complete","1995","112000",""
"Japan","1994","Total","Male","Unknown","Estimate - de jure","Final figure, complete","1995","0",""
"Japan","1994","Total","Female","Total","Estimate - de jure","Final figure, complete","1995","63706000",""
"Japan","1994","Total","Female","0","Estimate - de jure","Final figure, complete","1995","595000",""
"Japan","1994","Total","Female","1","Estimate - de jure","Final figure, complete","1995","580000",""
"Japan","1994","Total","Female","1 - 4","Estimate - de jure","Final figure, complete","1995","2348000","2"
"Japan","1994","Total","Female","2","Estimate - de jure","Final figure, complete","1995","591000",""
"Japan","1994","Total","Female","3","Estimate - de jure","Final figure, complete","1995","588000",""
"Japan","1994","Total","Female","4","Estimate - de jure","Final figure, complete","1995","589000",""
"Japan","1994","Total","Female","5","Estimate - de jure","Final figure, complete","1995","614000",""
"Japan","1994","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","1995","3277000","2"
"Japan","1994","Total","Female","6","Estimate - de jure","Final figure, complete","1995","634000",""
"Japan","1994","Total","Female","7","Estimate - de jure","Final figure, complete","1995","656000",""
"Japan","1994","Total","Female","8","Estimate - de jure","Final figure, complete","1995","670000",""
"Japan","1994","Total","Female","9","Estimate - de jure","Final figure, complete","1995","703000",""
"Japan","1994","Total","Female","10","Estimate - de jure","Final figure, complete","1995","728000",""
"Japan","1994","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","1995","3727000","2"
"Japan","1994","Total","Female","11","Estimate - de jure","Final figure, complete","1995","736000",""
"Japan","1994","Total","Female","12","Estimate - de jure","Final figure, complete","1995","738000",""
"Japan","1994","Total","Female","13","Estimate - de jure","Final figure, complete","1995","746000",""
"Japan","1994","Total","Female","14","Estimate - de jure","Final figure, complete","1995","779000",""
"Japan","1994","Total","Female","15","Estimate - de jure","Final figure, complete","1995","799000",""
"Japan","1994","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","1995","4317000","2"
"Japan","1994","Total","Female","16","Estimate - de jure","Final figure, complete","1995","833000",""
"Japan","1994","Total","Female","17","Estimate - de jure","Final figure, complete","1995","852000",""
"Japan","1994","Total","Female","18","Estimate - de jure","Final figure, complete","1995","897000",""
"Japan","1994","Total","Female","19","Estimate - de jure","Final figure, complete","1995","936000",""
"Japan","1994","Total","Female","20","Estimate - de jure","Final figure, complete","1995","987000",""
"Japan","1994","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","1995","4875000","2"
"Japan","1994","Total","Female","21","Estimate - de jure","Final figure, complete","1995","1003000",""
"Japan","1994","Total","Female","22","Estimate - de jure","Final figure, complete","1995","986000",""
"Japan","1994","Total","Female","23","Estimate - de jure","Final figure, complete","1995","964000",""
"Japan","1994","Total","Female","24","Estimate - de jure","Final figure, complete","1995","935000",""
"Japan","1994","Total","Female","25","Estimate - de jure","Final figure, complete","1995","914000",""
"Japan","1994","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","1995","4275000","2"
"Japan","1994","Total","Female","26","Estimate - de jure","Final figure, complete","1995","895000",""
"Japan","1994","Total","Female","27","Estimate - de jure","Final figure, complete","1995","898000",""
"Japan","1994","Total","Female","28","Estimate - de jure","Final figure, complete","1995","699000",""
"Japan","1994","Total","Female","29","Estimate - de jure","Final figure, complete","1995","869000",""
"Japan","1994","Total","Female","30","Estimate - de jure","Final figure, complete","1995","813000",""
"Japan","1994","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","1995","3905000","2"
"Japan","1994","Total","Female","31","Estimate - de jure","Final figure, complete","1995","794000",""
"Japan","1994","Total","Female","32","Estimate - de jure","Final figure, complete","1995","770000",""
"Japan","1994","Total","Female","33","Estimate - de jure","Final figure, complete","1995","760000",""
"Japan","1994","Total","Female","34","Estimate - de jure","Final figure, complete","1995","768000",""
"Japan","1994","Total","Female","35","Estimate - de jure","Final figure, complete","1995","786000",""
"Japan","1994","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","1995","3922000","2"
"Japan","1994","Total","Female","36","Estimate - de jure","Final figure, complete","1995","770000",""
"Japan","1994","Total","Female","37","Estimate - de jure","Final figure, complete","1995","750000",""
"Japan","1994","Total","Female","38","Estimate - de jure","Final figure, complete","1995","792000",""
"Japan","1994","Total","Female","39","Estimate - de jure","Final figure, complete","1995","824000",""
"Japan","1994","Total","Female","40","Estimate - de jure","Final figure, complete","1995","826000",""
"Japan","1994","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","1995","4731000","2"
"Japan","1994","Total","Female","41","Estimate - de jure","Final figure, complete","1995","887000",""
"Japan","1994","Total","Female","42","Estimate - de jure","Final figure, complete","1995","940000",""
"Japan","1994","Total","Female","43","Estimate - de jure","Final figure, complete","1995","999000",""
"Japan","1994","Total","Female","44","Estimate - de jure","Final figure, complete","1995","1079000",""
"Japan","1994","Total","Female","45","Estimate - de jure","Final figure, complete","1995","1188000",""
"Japan","1994","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","1995","4983000","2"
"Japan","1994","Total","Female","46","Estimate - de jure","Final figure, complete","1995","1184000",""
"Japan","1994","Total","Female","47","Estimate - de jure","Final figure, complete","1995","1129000",""
"Japan","1994","Total","Female","48","Estimate - de jure","Final figure, complete","1995","710000",""
"Japan","1994","Total","Female","49","Estimate - de jure","Final figure, complete","1995","772000",""
"Japan","1994","Total","Female","50","Estimate - de jure","Final figure, complete","1995","943000",""
"Japan","1994","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","1995","4579000","2"
"Japan","1994","Total","Female","51","Estimate - de jure","Final figure, complete","1995","918000",""
"Japan","1994","Total","Female","52","Estimate - de jure","Final figure, complete","1995","946000",""
"Japan","1994","Total","Female","53","Estimate - de jure","Final figure, complete","1995","925000",""
"Japan","1994","Total","Female","54","Estimate - de jure","Final figure, complete","1995","847000",""
"Japan","1994","Total","Female","55","Estimate - de jure","Final figure, complete","1995","740000",""
"Japan","1994","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","1995","4004000","2"
"Japan","1994","Total","Female","56","Estimate - de jure","Final figure, complete","1995","800000",""
"Japan","1994","Total","Female","57","Estimate - de jure","Final figure, complete","1995","826000",""
"Japan","1994","Total","Female","58","Estimate - de jure","Final figure, complete","1995","834000",""
"Japan","1994","Total","Female","59","Estimate - de jure","Final figure, complete","1995","804000",""
"Japan","1994","Total","Female","60","Estimate - de jure","Final figure, complete","1995","774000",""
"Japan","1994","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","1995","3790000","2"
"Japan","1994","Total","Female","61","Estimate - de jure","Final figure, complete","1995","783000",""
"Japan","1994","Total","Female","62","Estimate - de jure","Final figure, complete","1995","768000",""
"Japan","1994","Total","Female","63","Estimate - de jure","Final figure, complete","1995","749000",""
"Japan","1994","Total","Female","64","Estimate - de jure","Final figure, complete","1995","716000",""
"Japan","1994","Total","Female","65","Estimate - de jure","Final figure, complete","1995","702000",""
"Japan","1994","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","1995","3326000","2"
"Japan","1994","Total","Female","66","Estimate - de jure","Final figure, complete","1995","683000",""
"Japan","1994","Total","Female","67","Estimate - de jure","Final figure, complete","1995","668000",""
"Japan","1994","Total","Female","68","Estimate - de jure","Final figure, complete","1995","652000",""
"Japan","1994","Total","Female","69","Estimate - de jure","Final figure, complete","1995","621000",""
"Japan","1994","Total","Female","70","Estimate - de jure","Final figure, complete","1995","575000",""
"Japan","1994","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","1995","2674000","2"
"Japan","1994","Total","Female","71","Estimate - de jure","Final figure, complete","1995","557000",""
"Japan","1994","Total","Female","72","Estimate - de jure","Final figure, complete","1995","533000",""
"Japan","1994","Total","Female","73","Estimate - de jure","Final figure, complete","1995","499000",""
"Japan","1994","Total","Female","74","Estimate - de jure","Final figure, complete","1995","510000",""
"Japan","1994","Total","Female","75","Estimate - de jure","Final figure, complete","1995","400000",""
"Japan","1994","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","1995","1923000","2"
"Japan","1994","Total","Female","76","Estimate - de jure","Final figure, complete","1995","403000",""
"Japan","1994","Total","Female","77","Estimate - de jure","Final figure, complete","1995","387000",""
"Japan","1994","Total","Female","78","Estimate - de jure","Final figure, complete","1995","381000",""
"Japan","1994","Total","Female","79","Estimate - de jure","Final figure, complete","1995","352000",""
"Japan","1994","Total","Female","80","Estimate - de jure","Final figure, complete","1995","341000",""
"Japan","1994","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","1995","1436000","2"
"Japan","1994","Total","Female","81","Estimate - de jure","Final figure, complete","1995","315000",""
"Japan","1994","Total","Female","82","Estimate - de jure","Final figure, complete","1995","292000",""
"Japan","1994","Total","Female","83","Estimate - de jure","Final figure, complete","1995","256000",""
"Japan","1994","Total","Female","84","Estimate - de jure","Final figure, complete","1995","232000",""
"Japan","1994","Total","Female","85","Estimate - de jure","Final figure, complete","1995","201000",""
"Japan","1994","Total","Female","85 - 89","Estimate - de jure","Final figure, complete","1995","717000","2"
"Japan","1994","Total","Female","86","Estimate - de jure","Final figure, complete","1995","168000",""
"Japan","1994","Total","Female","87","Estimate - de jure","Final figure, complete","1995","146000",""
"Japan","1994","Total","Female","88","Estimate - de jure","Final figure, complete","1995","106000",""
"Japan","1994","Total","Female","89","Estimate - de jure","Final figure, complete","1995","96000",""
"Japan","1994","Total","Female","90 +","Estimate - de jure","Final figure, complete","1995","307000",""
"Japan","1994","Total","Female","Unknown","Estimate - de jure","Final figure, complete","1995","0",""
"Japan","1993","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","1994","124764000",""
"Japan","1993","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","1994","1198000",""
"Japan","1993","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","1994","1217000",""
"Japan","1993","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","1994","4895000","2"
"Japan","1993","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","1994","1210000",""
"Japan","1993","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","1994","1209000",""
"Japan","1993","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","1994","1259000",""
"Japan","1993","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","1994","1302000",""
"Japan","1993","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","1994","6957000","2"
"Japan","1993","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","1994","1345000",""
"Japan","1993","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","1994","1376000",""
"Japan","1993","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","1994","1442000",""
"Japan","1993","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","1994","1492000",""
"Japan","1993","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","1994","1508000",""
"Japan","1993","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","1994","7791000","2"
"Japan","1993","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","1994","1512000",""
"Japan","1993","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","1994","1531000",""
"Japan","1993","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","1994","1599000",""
"Japan","1993","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","1994","1641000",""
"Japan","1993","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","1994","1712000",""
"Japan","1993","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","1994","9265000","2"
"Japan","1993","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","1994","1753000",""
"Japan","1993","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","1994","1843000",""
"Japan","1993","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","1994","1925000",""
"Japan","1993","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","1994","2032000",""
"Japan","1993","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","1994","2063000",""
"Japan","1993","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","1994","9835000","2"
"Japan","1993","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","1994","2021000",""
"Japan","1993","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","1994","1972000",""
"Japan","1993","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","1994","1913000",""
"Japan","1993","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","1994","1866000",""
"Japan","1993","Total","Both Sexes","25","Estimate - de jure","Final figure, complete","1994","1821000",""
"Japan","1993","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","1994","8465000","2"
"Japan","1993","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","1994","1820000",""
"Japan","1993","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","1994","1418000",""
"Japan","1993","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","1994","1759000",""
"Japan","1993","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","1994","1647000",""
"Japan","1993","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","1994","1609000",""
"Japan","1993","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","1994","7852000","2"
"Japan","1993","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","1994","1560000",""
"Japan","1993","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","1994","1539000",""
"Japan","1993","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","1994","1554000",""
"Japan","1993","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","1994","1590000",""
"Japan","1993","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","1994","1553000",""
"Japan","1993","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","1994","7995000","2"
"Japan","1993","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","1994","1514000",""
"Japan","1993","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","1994","1598000",""
"Japan","1993","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","1994","1664000",""
"Japan","1993","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","1994","1666000",""
"Japan","1993","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","1994","1781000",""
"Japan","1993","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","1994","10238000","2"
"Japan","1993","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","1994","1888000",""
"Japan","1993","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","1994","2010000",""
"Japan","1993","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","1994","2169000",""
"Japan","1993","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","1994","2390000",""
"Japan","1993","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","1994","2380000",""
"Japan","1993","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","1994","9496000","2"
"Japan","1993","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","1994","2273000",""
"Japan","1993","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","1994","1426000",""
"Japan","1993","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","1994","1539000",""
"Japan","1993","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","1994","1878000",""
"Japan","1993","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","1994","1825000",""
"Japan","1993","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","1994","8695000","2"
"Japan","1993","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","1994","1885000",""
"Japan","1993","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","1994","1838000",""
"Japan","1993","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","1994","1680000",""
"Japan","1993","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","1994","1467000",""
"Japan","1993","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","1994","1579000",""
"Japan","1993","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","1994","7952000","2"
"Japan","1993","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","1994","1632000",""
"Japan","1993","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","1994","1644000",""
"Japan","1993","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","1994","1582000",""
"Japan","1993","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","1994","1515000",""
